nom_commune;latitude;longitude
Conca;41.733333;9.333333
Corrano;41.883333;9.066667
Coti-Chiavari;41.766667;8.766667
Cozzano;41.933333;9.15
Eccica-Suarella;;
Figari;;
Foce;41.616667;9
Forciolo;41.85;9.016667
Fozzano;41.7;9
Frasseto;41.883333;9.016667
Giuncheto;41.583333;8.966667
Granace;41.633333;9
Grossa;41.6;8.883333
Grosseto-Prugna;41.866667;8.966667
Guargualé;41.833333;8.933333
Guitera-les-Bains;;
Lecci;;
Levie;41.7;9.116667
Loreto-di-Tallano;41.716667;9.05
Mela;;
Moca-Croce;41.8;9
Monacia-d'Aullène;41.516667;9.016667
Ocana;41.95;8.933333
Olivese;41.833333;9.05
Olmeto;41.716667;8.916667
Olmiccia;41.683333;9.05
Palneca;41.966667;9.166667
Petreto-Bicchisano;41.783333;8.983333
Pianotolli-Caldarello;;
Pietrosella;41.833333;8.85
Pila-Canale;41.8;8.916667
Porto-Vecchio;41.583333;9.283333
Propriano;41.666667;8.9
Quasquara;41.9;9
Quenza;41.766667;9.133333
Sainte-Lucie-de-Tallano;;
Sampolo;;
San-Gavino-di-Carbini;41.716667;9.15
Santa-Maria-Figaniella;41.7;9
Santa-Maria-Siché;41.866667;8.983333
Sari-Solenzara;41.833333;9.375
Sartène;41.616667;8.983333
Serra-di-Ferro;41.716667;8.8
Serra-di-Scopamène;41.75;9.1
Sollacaro;41.733333;8.916667
Sorbollano;41.75;9.1
Sotta;41.533333;9.2
Tasso;41.933333;9.1
Tolla;41.966667;8.966667
Urbalacone;41.833333;8.933333
Viggianello;41.683333;8.95
Zérubia;41.75;9.066667
Zévaco;41.883333;9.05
Zicavo;41.9;9.133333
Zigliara;41.85;8.983333
Zonza;41.733333;9.166667
Zoza;41.716667;9.066667
Aghione;42.1;9.4
Aiti;42.4;9.233333
Alando;42.3;9.283333
Albertacce;42.316667;8.983333
Aléria;42.1;9.516667
Algajola;42.616667;8.866667
Altiani;;
Alzi;42.3;9.3
Ampriani;42.25;9.35
Antisanti;42.166667;9.35
Aregno;42.583333;8.9
Asco;42.45;9.033333
Avapessa;42.566667;8.9
Belgodère;42.583333;9.016667
Bigorno;42.533333;9.283333
Bisinchi;42.466667;9.316667
Bustanico;42.316667;9.3
Calacuccia;42.333333;9.016667
Calenzana;42.5;8.85
Calvi;42.566667;8.75
Cambia;42.366667;9.3
Campana;42.383333;9.35
Campi;42.266667;9.416667
Campile;42.483333;9.35
Campitello;42.516667;9.316667
Canale-di-Verde;42.283333;9.466667
Canavaggia;42.05;9.266667
Carcheto-Brustico;;
Carpineto;42.35;9.383333
Carticasi;42.35;9.283333
Casabianca;42.45;9.366667
Casalta;42.433333;9.416667
Casamaccioli;42.316667;9
Casanova;42.25;9.166667
Casevecchie;;
Castellare-di-Casinca;42.466667;9.466667
Castellare-di-Mercurio;42.3;9.25
Castello-di-Rostino;;
Castifao;42.5;9.116667
Castiglione;42.416667;9.133333
Castineta;42.416667;9.3
Castirla;42.366667;9.15
Cateri;42.566667;8.9
Cervione;42.333333;9.483333
Chiatra;42.283333;9.466667
Chisa;41.916667;9.266667
Corbara;42.616667;8.9
Corscia;42.35;9.033333
Corte;42.3;9.15
Costa;;
Croce;42.416667;9.35
Crocicchia;42.466667;9.35
Erbajolo;42.266667;9.283333
Erone;42.366667;9.266667
Favalello;42.283333;9.266667
Felce;42.35;9.416667
Feliceto;42.533333;8.933333
Ficaja;42.416667;9.366667
Focicchia;42.25;9.3
Galéria;42.4;8.65
Gavignano;;
Ghisonaccia;42;9.4
Ghisoni;42.1;9.216667
Giocatojo;42.433333;9.35
Giuncaggio;42.216667;9.366667
Isolaccio-di-Fiumorbo;42;9.283333
Lano;42.383333;9.25
La Porta;;
Lavatoggio;42.566667;8.866667
Lento;42.516667;9.283333
L'Ile-Rousse;42.633333;8.933333
Linguizzetta;42.25;9.466667
Loreto-di-Casinca;42.466667;9.416667
Lozzi;42.35;9
Lugo-di-Nazza;42.066667;9.3
Lumio;42.566667;8.833333
Manso;42.383333;8.766667
Matra;42.266667;9.383333
Mausoléo;42.766667;9.466667
Mazzola;42.3;9.316667
Moïta;42.266667;9.416667
Moltifao;42.466667;9.116667
Monacia-d'Orezza;;
Moncale;42.5;8.833333
Monte;42.466667;9.383333
Montegrosso;;
Monticello;42.616667;8.95
Morosaglia;42.433333;9.316667
Muracciole;42.166667;9.183333
Muro;42.55;8.916667
Nessa;42.55;8.95
Nocario;42.4;9.35
Noceta;42.2;9.2
Novale;42.3;9.416667
Novella;42.566667;9.116667
Occhiatana;42.566667;9.016667
Olmi-Cappella;42.516667;9.016667
Olmo;;
Omessa;42.366667;9.2
Ortale;42.316667;9.416667
Ortiporio;42.45;9.35
Palasca;42.583333;9.05
Pancheraccia;42.216667;9.35
Parata;;
Penta-Acquatella;42.45;9.35
Penta-di-Casinca;42.466667;9.45
Perelli;42.316667;9.366667
Pero-Casevecchie;42.416667;9.466667
Pianello;42.283333;9.35
Piano;42.45;9.383333
Piazzali;42.316667;9.4
Piazzole;42.383333;9.4
Piedicorte-di-Gaggio;42.233333;9.333333
Piedicroce;42.366667;9.35
Piedigriggio;42.45;9.166667
Piedipartino;42.366667;9.35
Pie-d'Orezza;;
Pietra-di-Verde;42.3;9.45
Pietraserena;42.233333;9.35
Pietricaggio;42.333333;9.383333
Pietroso;42.15;9.266667
Pigna;42.6;8.9
Piobetta;;
Pioggiola;42.533333;9
Poggio-di-Nazza;42.05;9.3
Poggio-di-Venaco;;
Poggio-Marinaccio;42.433333;9.35
Poggio-Mezzana;42.4;9.483333
Polveroso;42.4;9.366667
Popolasca;42.433333;9.133333
Porri;42.45;9.433333
Prato-di-Giovellina;;
Prunelli-di-Casacconi;;
Prunelli-di-Fiumorbo;42;9.333333
Pruno;42.416667;9.433333
Quercitello;42.416667;9.35
Rapaggio;42.366667;9.383333
Riventosa;42.25;9.183333
Rospigliani;42.183333;9.216667
Rusio;42.366667;9.25
Saliceto;42.4;9.3
San-Damiano;42.4;9.416667
San-Gavino-d'Ampugnani;;
San-Gavino-di-Fiumorbo;41.966667;9.266667
San-Giovanni-di-Moriani;42.366667;9.466667
San-Giuliano;42.3;9.5
San-Lorenzo;42.383333;9.283333
San-Nicolao;42.366667;9.5
Santa-Lucia-di-Mercurio;42.316667;9.216667
Santa-Lucia-di-Moriani;42.383333;9.5
Santa-Maria-Poggio;42.333333;9.5
Sant'Andréa-di-Bozio;;
Sant'Andréa-di-Cotone;42.3;9.466667
Sant'Antonino;42.583333;8.9
Santa-Reparata-di-Balagna;42.6;8.916667
Santa-Reparata-di-Moriani;42.35;9.433333
Santo-Pietro-di-Venaco;42.233333;9.166667
Scata;42.416667;9.4
Scolca;42.516667;9.366667
Sermano;42.316667;9.266667
Serra-di-Fiumorbo;;
Silvareccio;42.45;9.4
Solaro;41.9;9.333333
Sorbo-Ocagnano;42.466667;9.45
Soveria;42.35;9.166667
Speloncato;42.566667;8.966667
Stazzona;42.366667;9.366667
Taglio-Isolaccio;42.433333;9.466667
Talasani;42.4;9.483333
Tallone;42.233333;9.416667
Tarrano;42.35;9.4
Tox;42.25;9.433333
Tralonca;42.333333;9.183333
Valle-d'Alesani;;
Valle-di-Campoloro;42.333333;9.5
Valle-di-Rostino;42.45;9.283333
Valle-d'Orezza;42.366667;9.4
Vallica;42.516667;9.05
Velone-Orneto;42.4;9.466667
Venaco;42.233333;9.166667
Ventiseri;41.933333;9.333333
Venzolasca;42.466667;9.45
Verdèse;42.383333;9.366667
Vescovato;42.483333;9.433333
Vezzani;42.166667;9.25
Ville-di-Paraso;42.566667;8.983333
Vivario;42.166667;9.166667
Volpajola;42.516667;9.35
Zalana;42.25;9.366667
Zilia;42.533333;8.9
Zuani;42.266667;9.35
Agnicourt-et-Séchelles;49.716667;3.95
Aisonville-et-Bernoville;49.933333;3.533333
Any-Martin-Rieux;49.883333;4.2165
Aubenton;49.833333;4.2
Audigny;49.85;3.65
Autremencourt;49.7;3.8
Autreppes;49.9;3.85
Bancigny;49.8;4.016667
Barzy-en-Thiérache;50.033333;3.75
Beaumé;49.833333;4.15
Becquigny;;
Bergues-sur-Sambre;50.033333;3.716667
Berlancourt;;
Bernot;49.866667;3.5
Besmont;49.833333;4.116667
Bohain-en-Vermandois;49.983333;3.45
Bosmont-sur-Serre;49.733333;3.866667
Boué;50.016667;3.7
Brancourt-le-Grand;49.966667;3.383333
Braye-en-Thiérache;49.783333;3.966667
Bucilly;49.883333;4.083333
Buire;49.9;4.05
Buironfosse;49.966667;3.833333
Burelles;49.783333;3.9
Châtillon-lès-Sons;49.75;3.683333
Chevennes;49.816667;3.733333
Chevresis-Monceau;49.75;3.566667
Chigny;49.916667;3.766667
Cilly;49.733333;3.833333
Clairfontaine;49.983333;3.983333
Coingt;49.783333;4.083333
Colonfay;49.85;3.7
Croix-Fonsommes;49.916667;3.4
Crupilly;49.916667;3.75
Cuirieux;49.683333;3.816667
Dorengt;49.966667;3.683333
Effry;49.933333;4
Englancourt;49.916667;3.8
Eparcy;49.866667;4.066667
Erlon;49.716667;3.716667
Erloy;49.9;3.816667
Esquéhéries;49.983333;3.75
Etaves-et-Bocquiaux;49.933333;3.45
Etréaupont;49.9;3.916667
Etreux;49.983333;3.65
Fesmy-le-Sart;;
Flavigny-le-Grand-et-Beaurain;;
Fontaine-lès-Vervins;49.85;3.9
Fontaine-Uterte;49.916667;3.366667
Fontenelle;50.033333;3.866667
Franqueville;;
Fresnoy-le-Grand;49.95;3.416667
Froidestrées;49.933333;3.9
Froidmont-Cohartille;49.683333;3.7
Gercy;49.816667;3.866667
Gergny;49.916667;3.916667
Grandlup-et-Fay;49.666667;3.733333
Grand-Verly;49.933333;3.583333
Gronard;49.783333;3.883333
Grougis;49.933333;3.533333
Guise;49.9;3.633333
Hannapes;49.966667;3.616667
Harcigny;49.8;3.983333
Hary;49.783333;3.933333
Hauteville;49.866667;3.516667
Haution;49.85;3.833333
Hirson;49.916667;4.083333
Houry;49.783333;3.85
Housset;49.783333;3.7
Iron;49.95;3.666667
Iviers;49.783333;4.133333
Jeantes;49.8;4.05
La Bouteille;49.866667;3.966667
La Capelle;;
La Ferté-Chevresis;49.733333;3.566667
La Flamengrie;50;3.916667
La Hérie;49.883333;4.05
Laigny;49.85;3.866667
Landifay-et-Bertaignemont;49.816667;3.6
Landouzy-la-Cour;49.85;3.983333
Landouzy-la-Ville;49.866667;4.05
La Neuville-Bosmont;49.716667;3.85
La Neuville-Housset;49.783333;3.716667
La Neuville-lès-Dorengt;49.966667;3.683333
La Vallée-au-Blé;49.866667;3.783333
La Vallée-Mulâtre;50.016667;3.566667
Lavaqueresse;49.95;3.708333
Le Hérie-la-Viéville;49.816667;3.633333
Lemé;49.833333;3.766667
Le Nouvion-en-Thiérache;50.016667;3.783333
Lerzy;49.933333;3.866667
Leschelles;49.966667;3.766667
Le Sourd;49.866667;3.75
Lesquielles-Saint-Germain;49.933333;3.616667
Leuze;49.85;4.15
Logny-lès-Aubenton;49.833333;4.2
Lugny;49.783333;3.816667
Luzoir;49.933333;3.966667
Macquigny;49.883333;3.55
Malzy;49.9;3.733333
Marcy-sous-Marle;49.733333;3.733333
Marfontaine;49.8;3.783333
Marle;49.733333;3.766667
Marly-Gomont;49.9;3.8
Martigny;49.866667;4.133333
Mennevret;49.983333;3.55
Molain;50.016667;3.516667
Monceau-le-Neuf-et-Faucouzy;;
Monceau-le-Waast;49.616667;3.7
Monceau-sur-Oise;49.9;3.7
Mondrepuis;49.966667;4.066667
Montbrehain;49.966667;3.35
Mont-d'Origny;49.833333;3.483333
Montigny-en-Arrouaise;49.9;3.483333
Montigny-le-Franc;49.683333;3.916667
Montigny-sous-Marle;49.75;3.8
Mont-Saint-Jean;49.783333;4.2
Nampcelles-la-Cour;49.783333;4
Neuve-Maison;49.933333;4.033333
Neuvillette;49.85;3.466667
Noyales;49.9;3.55
Ohis;49.933333;4.016667
Oisy;50.016667;3.666667
Origny-en-Thiérache;49.9;4.016667
Origny-Sainte-Benoite;49.833333;3.5
Papleux;50.016667;3.883333
Parpeville;49.766667;3.55
Petit-Verly;49.966667;3.55
Pierrepont;49.65;3.783333
Pleine-Selve;49.783333;3.516667
Plomion;49.8;4.016667
Prémont;50;3.383333
Prisces;49.783333;3.866667
Proisy;49.9;3.733333
Proix;49.9;3.566667
Puisieux-et-Clanlieu;49.85;3.666667
Ramicourt;49.95;3.333333
Regny;49.816667;3.416667
Renansart;49.716667;3.45
Ribeauville;50.05;3.583333
Ribemont;49.8;3.466667
Rocquigny;50.033333;3.983333
Rogny;49.766667;3.816667
Romery;49.9;3.733333
Rougeries;49.8;3.8
Sains-Richaumont;49.816667;3.7
Saint-Algis;49.883333;3.816667
Saint-Clément;49.766667;4.066667
Saint-Gobert;49.8;3.816667
Saint-Martin-Rivière;50.05;3.533333
Saint-Michel;49.916667;4.133333
Saint-Pierre-lès-Franqueville;;
Saint-Pierremont;49.716667;3.883333
Seboncourt;49.95;3.483333
Serain;50.016667;3.366667
Séry-lès-Mézières;49.766667;3.416667
Sissy;49.8;3.433333
Sommeron;49.95;3.95
Sons-et-Ronchères;49.75;3.666667
Sorbais;49.916667;3.9
Surfontaine;49.733333;3.45
Tavaux-et-Pontséricourt;49.733333;3.916667
Thenailles;49.816667;3.95
Thenelles;49.816667;3.466667
Thiernu;49.75;3.8
Toulis-et-Attencourt;49.683333;3.733333
Tupigny;49.95;3.6
Vadencourt;49.933333;3.583333
Vaux-Andigny;50.016667;3.516667
Vénérolles;49.966667;3.633333
Vervins;49.833333;3.9
Vesles-et-Caumont;49.666667;3.783333
Villers-le-Sec;49.783333;3.5
Villers-lès-Guise;49.9;3.683333
Voharies;49.783333;3.8
Voulpaix;49.833333;3.833333
Voyenne;49.716667;3.716667
Wassigny;50.016667;3.6
Watigny;49.9;4.2
Wiège-Faty;49.883333;3.733333
Wimy;49.933333;4
Abbécourt;49.6;3.183333
Ambleny;49.383333;3.183333
Amigny-Rouy;49.6;3.3
Audignicourt;49.483333;3.133333
Autreville;49.583333;3.233333
Bagneux;49.466667;3.283333
Barisis;;
Beaumont-en-Beine;49.7;3.133333
Beautor;49.65;3.333333
Belleu;49.366667;3.333333
Berny-Rivière;49.416667;3.15
Berzy-le-Sec;49.333333;3.316667
Besmé;49.533333;3.166667
Béthancourt-en-Vaux;49.616667;3.15
Bichancourt;49.583333;3.216667
Bieuxy;49.45;3.266667
Billy-sur-Aisne;49.366667;3.383333
Blérancourt;49.516667;3.15
Bourguignon-sous-Coucy;49.55;3.166667
Caillouël-Crépigny;49.616667;3.15
Camelin;;
Caumont;49.616667;3.183333
Champs;49.533333;3.25
Chauny;49.616667;3.216667
Chavigny;49.433333;3.3
Coeuvres-et-Valsery;49.333333;3.15
Commenchon;49.633333;3.166667
Condren;49.616667;3.283333
Coucy-la-Ville;49.533333;3.333333
Coucy-le-Château-Auffrique;;
Courmelles;49.35;3.316667
Crécy-au-Mont;49.483333;3.316667
Crouy;49.4;3.366667
Cuffies;49.416667;3.316667
Cuisy-en-Almont;49.416667;3.25
Cutry;49.35;3.183333
Dommiers;49.333333;3.216667
Epagny;49.466667;3.25
Folembray;49.55;3.283333
Fontenoy;49.416667;3.2
Fresnes;;
Frières-Faillouël;49.666667;3.25
Guivry;49.65;3.116667
Guny;49.516667;3.266667
Jumencourt;49.516667;3.35
Juvigny;49.45;3.316667
Landricourt;49.5;3.366667
La Neuville-en-Beine;49.683333;3.15
Laversine;49.35;3.166667
Leuilly-sous-Coucy;49.483333;3.333333
Leury;49.433333;3.333333
Liez;49.683333;3.283333
Manicamp;49.566667;3.166667
Marest-Dampcourt;49.6;3.15
Mennessis;49.7;3.266667
Mercin-et-Vaux;49.383333;3.283333
Missy-aux-Bois;49.333333;3.25
Montigny-Lengrain;49.366667;3.1
Morsain;49.45;3.183333
Mortefontaine;;
Neuflieux;49.6;3.166667
Nouvron-Vingré;49.433333;3.2
Noyant-et-Aconin;49.333333;3.333333
Ognes;;
Osly-Courtil;49.4;3.216667
Pasly;49.4;3.3
Pernant;49.383333;3.233333
Pierremande;49.566667;3.25
Ploisy;49.333333;3.3
Pommiers;49.4;3.266667
Pont-Saint-Mard;49.5;3.283333
Quierzy;49.566667;3.133333
Quincy-Basse;49.516667;3.383333
Ressons-le-Long;49.383333;3.15
Saconin-et-Breuil;49.366667;3.25
Saint-Aubin;49.516667;3.183333
Saint-Bandry;49.366667;3.166667
Saint-Christophe-à-Berry;49.416667;3.133333
Saint-Paul-aux-Bois;49.533333;3.2
Saint-Pierre-Aigle;49.316667;3.183333
Selens;49.5;3.2
Septmonts;49.333333;3.35
Septvaux;49.566667;3.383333
Sinceny;49.6;3.25
Soissons;49.366667;3.333333
Tartiers;49.433333;3.233333
Tergnier;49.65;3.3
Trosly-Loire;49.516667;3.233333
Ugny-le-Gay;49.666667;3.166667
Vassens;49.466667;3.15
Vauxbuin;49.366667;3.3
Vauxrezis;;
Venizel;49.366667;3.383333
Verneuil-sous-Coucy;49.533333;3.316667
Vézaponin;49.466667;3.233333
Vic-sur-Aisne;49.4;3.116667
Villeneuve-Saint-Germain;49.383333;3.35
Villequier-Aumont;49.65;3.2
Viry-Noureuil;49.633333;3.25
Acy;49.35;3.416667
Aizy-Jouy;;
Allemant;49.466667;3.45
Ambrief;49.316667;3.4
Ancienville;49.216667;3.216667
Arcy-Sainte-Restitue;49.25;3.466667
Armentières-sur-Ourcq;49.183333;3.383333
Artonges;48.933333;3.55
Augy;49.333333;3.516667
Azy-sur-Marne;49;3.366667
Barzy-sur-Marne;49.083333;3.55
Baulne-en-Brie;48.983333;3.616667
Bazoches-sur-Vesles;;
Belleau;49.1;3.3
Beugneux;49.233333;3.416667
Beuvardes;49.15;3.483333
Bézu-le-Guéry;49.016667;3.233333
Bézu-Saint-Germain;49.1;3.4
Billy-sur-Ourcq;49.216667;3.3
Blanzy-lès-Fismes;49.333333;3.666667
Blesmes;49.033333;3.45
Bonneil;49;3.35
Bonnesvalyn;49.116667;3.316667
Bouresches;49.066667;3.3
Braine;49.333333;3.533333
Brasles;49.05;3.433333
Braye;49.433333;3.366667
Brécy;49.15;3.433333
Brenelle;49.366667;3.533333
Breny;49.183333;3.35
Brumetz;49.1;3.15
Bruyères-sur-Fère;49.183333;3.433333
Bruys;49.266667;3.566667
Bucy-le-Long;49.4;3.383333
Bussiares;49.083333;3.25
Buzancy;49.316667;3.35
Celles-lès-Condé;49.016667;3.566667
Celles-sur-Aisne;49.416667;3.483333
Cerseuil;49.333333;3.516667
Chacrise;49.3;3.4
Charly;;
Chartèves;49.083333;3.5
Chassemy;49.383333;3.5
Château-Thierry;49.05;3.4
Chaudun;49.316667;3.266667
Chavignon;49.483333;3.516667
Chavonne;49.4;3.566667
Chéry-Chartreuve;49.266667;3.616667
Chézy-en-Orxois;49.133333;3.183333
Chézy-sur-Marne;48.983333;3.366667
Chierry;49.033333;3.433333
Chivres-Val;49.4;3.433333
Chouy;49.2;3.25
Cierges;49.166667;3.6
Ciry-Salsogne;49.366667;3.466667
Clamecy;49.433333;3.366667
Coincy;49.166667;3.416667
Condé-en-Brie;49;3.55
Condé-sur-Aisne;49.4;3.45
Connigis;49.033333;3.533333
Corcy;49.25;3.216667
Coulonges-Cohan;;
Coupru;49.033333;3.266667
Courboin;49;3.5
Courcelles-sur-Vesles;;
Courchamps;49.116667;3.266667
Courmont;49.15;3.566667
Courtemont-Varennes;49.066667;3.55
Couvrelles;49.35;3.483333
Coyolles;49.233333;3.05
Cramaille;49.233333;3.45
Crézancy;49.05;3.5
Crouttes-sur-Marne;;
Cuiry-Housse;49.3;3.483333
Cys-la-Commune;49.4;3.566667
Dammard;49.15;3.2
Dampleux;49.25;3.15
Dhuizel;49.366667;3.616667
Domptin;49.016667;3.283333
Dravegny;49.233333;3.633333
Droizy;49.283333;3.383333
Epaux-Bézu;49.1;3.35
Epieds;49.1;3.45
Essises;48.966667;3.416667
Essômes-sur-Marne;49.033333;3.366667
Etampes-sur-Marne;49.033333;3.416667
Etrépilly;49.083333;3.333333
Faverolles;;
Fère-en-Tardenois;49.2;3.516667
Filain;49.466667;3.55
Fleury;;
Fontenelle-en-Brie;48.916667;3.483333
Fossoy;49.05;3.483333
Fresnes-en-Tardenois;49.15;3.55
Gandelu;49.1;3.183333
Gland;49.05;3.466667
Glennes;49.35;3.716667
Goussancourt;49.166667;3.666667
Grand-Rozoy;49.233333;3.383333
Grisolles;49.15;3.35
Haramont;49.283333;3.05
Hartennes-et-Taux;49.266667;3.35
Hautevesnes;49.116667;3.233333
Jaulgonne;49.083333;3.533333
Jouaignes;49.3;3.5
La Celle-sous-Montmirail;;
La Chapelle-Monthodon;49.016667;3.633333
La Chapelle-sur-Chézy;48.95;3.383333
La Croix-sur-Ourcq;49.166667;3.35
La Ferté-Milon;49.166667;3.116667
Laffaux;49.45;3.416667
Largny-sur-Automne;49.266667;3.05
Latilly;49.15;3.316667
Launoy;49.266667;3.4
Le Charmel;49.116667;3.55
L'Epine-aux-Bois;48.883333;3.45
Le Plessier-Huleu;49.233333;3.35
Lesges;49.3;3.5
Lhuys;49.283333;3.55
Licy-Clignon;49.1;3.266667
Limé;49.316667;3.55
Longpont;49.266667;3.216667
Longueval-Barbonval;;
Louâtre;49.25;3.25
Loupeigne;49.25;3.533333
Lucy-le-Bocage;49.05;3.283333
Maast-et-Violaine;49.283333;3.45
Macogny;49.166667;3.233333
Marchais-en-Brie;48.883333;3.483333
Mareuil-en-Dôle;49.25;3.55
Margival;49.433333;3.4
Marigny-en-Orxois;49.066667;3.216667
Marizy-Sainte-Geneviève;49.183333;3.2
Marizy-Saint-Mard;49.183333;3.216667
Merval;49.35;3.7
Mézy-Moulins;49.066667;3.5
Missy-sur-Aisne;49.383333;3.433333
Monnes;49.15;3.216667
Montfaucon;48.95;3.45
Montgobert;49.3;3.15
Montgru-Saint-Hilaire;49.183333;3.333333
Monthiers;49.1;3.3
Monthurel;49.016667;3.55
Montigny-l'Allier;49.116667;3.1
Montigny-lès-Condé;48.983333;3.566667
Montlevon;48.966667;3.533333
Mont-Notre-Dame;49.3;3.583333
Montreuil-aux-Lions;49.016667;3.2
Mont-Saint-Martin;49.283333;3.633333
Mont-Saint-Père;49.066667;3.483333
Muret-et-Crouttes;49.283333;3.416667
Nampteuil-sous-Muret;49.3;3.416667
Nanteuil-la-Fosse;49.433333;3.45
Nanteuil-Notre-Dame;49.2;3.4
Nesles-la-Montagne;49.016667;3.416667
Neuilly-Saint-Front;49.166667;3.266667
Neuville-sur-Margival;49.45;3.4
Nogentel;49.016667;3.4
Nogent-l'Artaud;48.966667;3.316667
Noroy-sur-Ourcq;49.2;3.216667
Oigny-en-Valois;49.216667;3.133333
Ostel;49.433333;3.566667
Oulchy-la-Ville;49.216667;3.35
Oulchy-le-Château;49.2;3.35
Paars;49.333333;3.6
Parcy-et-Tigny;;
Pargny-Filain;49.466667;3.533333
Pargny-la-Dhuys;48.95;3.55
Passy-en-Valois;49.166667;3.2
Passy-sur-Marne;49.066667;3.566667
Pavant;48.95;3.283333
Perles;49.316667;3.65
Pont-Arcy;49.383333;3.616667
Presles-et-Boves;49.4;3.55
Priez;49.133333;3.266667
Puiseux-en-Retz;49.3;3.133333
Quincy-sous-le-Mont;49.3;3.55
Retheuil;49.316667;3.016667
Reuilly-Sauvigny;49.066667;3.55
Révillon;49.366667;3.7
Rocourt-Saint-Martin;49.15;3.383333
Romeny-sur-Marne;48.983333;3.333333
Ronchères;49.15;3.6
Rozet-Saint-Albin;49.2;3.3
Rozières-sur-Crise;49.333333;3.35
Rozoy-Bellevalle;48.916667;3.45
Saint-Agnan;49.016667;3.6
Saint-Eugène;49.016667;3.533333
Saint-Gengoulph;49.116667;3.216667
Saint-Mard;;
Saint-Rémy-Blanzy;49.233333;3.3
Saint-Thibaut;49.3;3.616667
Sancy-les-Cheminots;49.433333;3.466667
Saponay;49.216667;3.483333
Saulchery;48.983333;3.3
Serches;49.35;3.45
Sergy;49.183333;3.566667
Seringes-et-Nesles;49.2;3.533333
Sermoise;49.366667;3.45
Serval;49.35;3.683333
Silly-la-Poterie;49.2;3.15
Sommelans;49.133333;3.3
Soucy;49.316667;3.133333
Soupir;49.416667;3.6
Taillefontaine;49.316667;3.033333
Tannières;49.283333;3.55
Terny-Sorny;49.45;3.366667
Torcy-en-Valois;49.083333;3.266667
Trélou-sur-Marne;;
Troësnes;;
Vailly-sur-Aisne;49.416667;3.516667
Vasseny;49.35;3.483333
Vaudesson;49.466667;3.483333
Vauxcéré;49.35;3.633333
Vauxtin;49.35;3.6
Vendières;48.866667;3.45
Verdilly;49.066667;3.416667
Veuilly-la-Poterie;49.083333;3.216667
Vézilly;49.183333;3.7
Vichel-Nanteuil;49.183333;3.283333
Viel-Arcy;49.383333;3.616667
Viels-Maisons;48.9;3.4
Vierzy;49.283333;3.283333
Viffort;48.966667;3.45
Villemontoire;49.3;3.333333
Villeneuve-sur-Fère;49.183333;3.466667
Villers-Agron-Aiguizy;49.15;3.7
Villers-Cotterêts;49.25;3.083333
Villers-en-Prayères;49.383333;3.666667
Villers-Hélon;49.266667;3.266667
Villers-sur-Fère;49.183333;3.533333
Ville-Savoye;49.3;3.633333
Villiers-Saint-Denis;;
Vivières;49.3;3.1
Vregny;49.416667;3.416667
Vuillery;49.433333;3.383333
Aubigny;46.683333;3.166667
Aurouër;46.683333;3.3
Avermes;46.583333;3.3
Avrilly;46.333333;3.983333
Bagneux;46.65;3.2
Beaulon;46.6;3.666667
Bert;46.316667;3.7
Bessay-sur-Allier;46.433333;3.366667
Bressolles;46.516667;3.316667
Chapeau;46.483333;3.516667
Chassenard;46.45;3.983333
Châtelperron;46.383333;3.65
Chavroches;46.35;3.6
Chevagnes;46.616667;3.55
Chézy;46.616667;3.466667
Cindré;46.316667;3.566667
Coulandon;46.55;3.25
Coulanges;46.483333;3.866667
Diou;46.533333;3.75
Dompierre-sur-Besbre;46.516667;3.683333
Gannay-sur-Loire;46.733333;3.616667
Garnat-sur-Engièvre;46.633333;3.65
Gennetines;;
Gouise;46.416667;3.433333
Jaligny-sur-Besbre;;
La Chapelle-aux-Chasses;46.666667;3.533333
La Ferté-Hauterive;46.4;3.333333
Le Bouchaud;46.3;3.883333
Le Donjon;46.35;3.8
Lenax;46.3;3.8
Le Pin;;
Liernolles;46.383333;3.766667
Loddes;46.283333;3.766667
Luneau;46.366667;3.95
Lusigny;46.6;3.483333
Mercy;46.45;3.516667
Molinet;46.466667;3.933333
Monétay-sur-Loire;46.433333;3.816667
Montaiguët-en-Forez;46.266667;3.8
Montbeugny;46.533333;3.483333
Montcombroux-les-Mines;46.35;3.733333
Montilly;46.616667;3.25
Moulins;46.566667;3.333333
Neuilly-en-Donjon;46.35;3.883333
Neuilly-le-Réal;46.45;3.416667
Neuvy;46.55;3.283333
Paray-le-Frésil;46.65;3.616667
Pierrefitte-sur-Loire;46.5;3.816667
Saint-Didier-en-Donjon;46.383333;3.85
Saint-Ennemond;46.666667;3.416667
Saint-Gérand-de-Vaux;46.366667;3.4
Saint-Léger-sur-Vouzance;46.4;3.933333
Saint-Léon;46.4;3.683333
Saint-Martin-des-Lais;46.666667;3.65
Saint-Pourçain-sur-Besbre;46.466667;3.65
Saint-Voir;46.4;3.516667
Saligny-sur-Roudon;46.466667;3.75
Sorbier;46.366667;3.666667
Thiel-sur-Acolin;46.516667;3.583333
Thionne;46.4;3.566667
Toulon-sur-Allier;46.516667;3.366667
Treteau;46.366667;3.533333
Trévol;46.633333;3.3
Trézelles;46.333333;3.6
Varennes-sur-Tèche;46.316667;3.633333
Vaumas;46.45;3.633333
Villeneuve-sur-Allier;46.65;3.25
Yzeure;46.566667;3.35
Archignat;46.383333;2.416667
